"id","date","vaccines","tests","confirmed","recovered","deaths","hosp","vent","icu","population","school_closing","workplace_closing","cancel_events","gatherings_restrictions","transport_closing","stay_home_restrictions","internal_movement_restrictions","international_movement_restrictions","information_campaigns","testing_policy","contact_tracing","stringency_index","iso_alpha_3","iso_alpha_2","iso_numeric","currency","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","latitude","longitude","key","key_apple_mobility","key_google_mobility"
"USA",2020-12-01,NA,199848884,13829706,5226581,271030,98736,NA,19292,326687501,3,3,2,4,1,2,2,3,2,3,1,75.46,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-02,NA,201884581,14030393,5322128,273814,100327,NA,19687,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-03,NA,203996816,14251293,5404018,276663,100746,NA,19714,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-04,NA,206063671,14481941,5470389,279276,101309,NA,19853,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-05,NA,207720094,14696923,5576026,281478,101192,NA,19947,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-06,NA,208999951,14878545,5624444,282603,101501,NA,20145,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-07,NA,210502643,15071802,5714557,284058,102122,NA,20097,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-08,NA,212358107,15293935,5786915,286608,104637,NA,20475,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-09,NA,214429262,15514610,5889896,289663,106671,NA,20903,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-10,NA,216552145,15743375,5985047,292549,107300,NA,21024,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-11,NA,218557893,15981410,6135314,295861,108101,NA,21012,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-12,NA,220247891,16197866,6246605,298157,108461,NA,21198,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-13,NA,221475331,16386740,6298082,299536,109298,NA,21230,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-14,NA,222961763,16578808,NA,301021,110573,NA,21458,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-15,NA,224866164,16786215,NA,304083,112816,NA,21897,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-16,NA,226875799,17031998,NA,307755,113257,NA,21943,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-17,NA,228860428,17269221,NA,311101,114492,NA,21912,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-18,NA,230815832,17519438,NA,313896,113955,NA,21745,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-19,NA,232473806,17711966,NA,316382,113914,NA,21692,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-20,556208,233718121,17901710,NA,317877,113601,NA,21763,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-21,614117,235181780,18099583,NA,319664,115358,NA,21884,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-22,NA,237088158,18294616,NA,323037,117777,NA,22213,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-23,1008025,239260607,18523876,NA,326391,119463,NA,22489,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-24,NA,241078252,18718058,NA,329258,120200,NA,22623,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-25,NA,242136547,18819680,NA,330434,118948,NA,22418,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-26,1944585,243101746,19044441,NA,332075,117344,NA,22373,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-27,NA,244025183,19201367,NA,333289,118720,NA,22447,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-28,2127143,245259537,19372675,NA,335130,121202,NA,22579,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-29,NA,247045504,19568849,NA,338793,124686,NA,22838,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-30,2794588,249173065,19800565,NA,342542,125220,NA,23069,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
"USA",2020-12-31,NA,251033129,20032035,NA,345955,125423,NA,23097,326687501,3,2,2,4,1,2,2,3,2,3,1,71.76,"USA","US",840,"USN",1,"United States",NA,NA,38,-97,NA,"United States","US"
